,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Down,Aroon Up
2017-02-06,127.2116,130.5,128.9,26845924.0,114.7044,122.068,129.4316,122.8318,80.4453,87.9102,86.802,2894400409.7973,2610621259.0,0.0,100.0
2017-02-07,128.4223,132.09,130.45,38183841.0,114.4088,122.695,130.9812,123.6602,87.1692,90.8551,88.0504,2906507481.3339,2648805100.0,7.1429,100.0
2017-02-08,128.9203,132.22,131.22,23004072.0,114.2925,123.3415,132.3905,124.4583,91.0103,94.2656,88.5309,2921230087.4139,2671809172.0,0.0,100.0
2017-02-09,129.8479,132.445,131.12,28349859.0,114.2702,123.975,133.6798,125.2165,93.3001,94.7796,88.8894,2948510140.4139,2700159031.0,14.2857,100.0
2017-02-10,129.5537,132.94,132.05,20065458.0,114.5522,124.6185,134.6848,125.874,93.5779,91.6885,86.5883,2931601046.5937,2680093573.0,7.1429,100.0
2017-02-13,130.701,133.82,132.75,23035421.0,114.9332,125.331,135.7288,126.5803,91.4219,87.7975,87.9035,2931816330.9021,2703128994.0,0.0,100.0
2017-02-14,132.3974,135.09,133.25,33226223.0,115.1756,126.082,136.9884,127.3841,88.9634,87.4042,89.5373,2962514471.7173,2736355217.0,0.0,100.0
2017-02-15,132.8778,136.27,134.62,35623100.0,115.5932,126.858,138.1228,128.158,88.1509,89.2508,89.9513,2965321140.2022,2771978317.0,21.4286,100.0
2017-02-16,132.716,135.9,134.8398,22584555.0,116.2846,127.6362,138.9879,128.8424,87.9473,87.1867,88.6789,2964260292.4008,2749393762.0,14.2857,92.8571
2017-02-17,133.0838,135.83,135.1,22198197.0,117.1176,128.4222,139.7269,129.4974,86.3345,82.5661,89.0577,2979768621.8118,2771591959.0,7.1429,85.7143
2017-02-21,134.0447,136.75,135.98,24507156.0,118.081,129.2532,140.4255,130.1834,85.5873,87.009,89.9996,3001093030.2793,2796099115.0,0.0,100.0
2017-02-22,134.4468,137.12,136.11,20836932.0,119.294,130.1102,140.9265,130.8431,87.9191,94.1821,90.3729,3021517349.7645,2816936047.0,0.0,100.0
2017-02-23,133.878,137.48,136.3,20788186.0,120.3766,130.8427,141.3089,131.3847,89.5292,87.3964,85.5096,3008833032.8831,2796147861.0,0.0,100.0
2017-02-24,134.0055,136.66,135.28,21776585.0,121.6646,131.5787,141.4929,131.8871,85.9889,76.388,85.6954,3030609617.8831,2817924446.0,0.0,92.8571
2017-02-27,134.2703,137.435,136.28,20257426.0,123.2047,132.3277,141.4508,132.3674,77.3242,68.188,86.0942,3033152757.9437,2838181872.0,0.0,85.7143
2017-02-28,134.3291,137.435,136.7,23482860.0,125.2008,133.0957,140.9907,132.8076,72.4446,72.7578,86.1864,3028200590.1886,2861664732.0,0.0,78.5714
2017-03-01,137.0747,140.15,137.595,36414585.0,127.6695,134.0177,140.366,133.4726,74.2414,81.7784,89.6381,3054353530.8833,2898079317.0,7.1429,100.0
2017-03-02,136.2608,140.2786,138.76,26210984.0,128.3159,134.5282,140.7406,133.9952,78.6183,81.3186,83.0161,3035046533.1865,2871868333.0,0.0,100.0
2017-03-03,137.0649,139.83,138.59,21571121.0,129.1202,135.0907,141.0613,134.5462,82.5611,84.5864,84.2537,3054878047.6542,2893439454.0,0.0,92.8571
2017-03-06,136.6334,139.77,138.5959,21750044.0,130.0377,135.6037,141.1698,135.0027,81.4042,78.3077,80.8492,3060696707.7517,2871689410.0,0.0,85.7143
2017-03-07,136.8099,139.98,138.79,17446297.0,130.8166,136.0652,141.3139,135.4329,80.1907,77.6782,81.1842,3064655111.2727,2889135707.0,0.0,78.5714
2017-03-08,136.3,139.8,138.82,18707236.0,131.4789,136.4387,141.3986,135.7726,70.8602,56.5948,76.9945,3052819921.1502,2870428471.0,0.0,71.4286
2017-03-09,135.9863,138.79,137.05,22155904.0,132.1563,136.7707,141.3852,136.0495,61.607,50.548,74.4482,3072174503.9548,2848272567.0,0.0,64.2857
2017-03-10,136.4373,139.3571,138.64,19612801.0,132.8431,137.1067,141.3704,136.3439,52.519,50.4143,75.6926,3079911864.7175,2867885368.0,0.0,57.1429
2017-03-13,136.4962,139.43,138.82,17421717.0,133.7756,137.4607,141.1459,136.6159,55.9142,66.7804,75.8578,3084195893.488,2885307085.0,21.4286,50.0
2017-03-14,136.2902,139.65,138.84,15309065.0,134.5451,137.7457,140.9464,136.842,62.9822,71.7518,73.9636,3074556852.562,2869998020.0,14.2857,42.8571
2017-03-15,137.7317,140.7501,139.025,25691774.0,134.8657,138.0177,141.1698,137.1866,72.409,78.6947,78.0883,3091607755.1489,2895689794.0,7.1429,100.0
2017-03-16,137.9572,141.02,140.26,19231998.0,135.1402,138.2767,141.4133,137.5202,77.7977,82.9465,78.658,3094138281.2015,2914921792.0,0.0,100.0
2017-03-17,137.2708,141.0,139.89,43884952.0,135.5952,138.509,141.4228,137.7554,79.5999,77.1586,72.4814,3058160527.7601,2871036840.0,0.0,92.8571
2017-03-20,138.7123,141.5,140.23,21542038.0,135.907,138.796,141.685,138.1083,79.792,79.2708,76.6313,3078345586.9885,2892578878.0,0.0,100.0
2017-03-21,137.1237,142.8,139.73,39529912.0,136.1985,138.953,141.7075,138.2732,71.3951,57.7558,64.9981,3041648437.4119,2853048966.0,42.8571,100.0
2017-03-22,138.673,141.6,139.76,25860165.0,136.3508,139.1685,141.9862,138.5729,65.1349,58.3782,69.8116,3062449004.9119,2878909131.0,35.7143,92.8571
2017-03-23,138.1827,141.5844,140.61,20346301.0,136.7483,139.388,142.0277,138.7964,51.5336,38.4668,66.6862,3055048831.3955,2858562830.0,28.5714,85.7143
2017-03-24,137.9082,141.74,140.35,22395563.0,137.2133,139.587,141.9607,138.972,45.9986,41.1509,64.9331,3041998179.5753,2836167267.0,21.4286,78.5714
2017-03-27,138.1435,141.22,138.62,23575094.0,137.6866,139.7845,141.8824,139.1537,40.1471,40.8236,65.7639,3059407479.76,2859742361.0,14.2857,71.4286
2017-03-28,141.0068,144.04,140.62,33374805.0,137.7585,140.125,142.4915,139.5962,47.2449,59.7602,73.8741,3088098101.6021,2893117166.0,7.1429,100.0
2017-03-29,141.3206,144.49,143.19,29189955.0,137.4119,140.3415,143.2711,140.027,60.5652,81.1119,74.5846,3100672236.0636,2922307121.0,0.0,100.0
2017-03-30,141.1343,144.5,143.5,21207252.0,137.3451,140.59,143.8349,140.3988,78.0212,93.1916,73.3097,3097703220.7836,2901099869.0,78.5714,100.0
2017-03-31,140.8695,144.27,143.01,19661651.0,137.3008,140.784,144.2672,140.7094,88.0697,89.9057,71.4409,3098327400.1804,2881438218.0,71.4286,92.8571
2017-04-03,140.9087,144.12,143.05,19985714.0,137.3653,141.002,144.6387,140.9942,89.4104,85.134,71.5566,3102623394.7786,2901423932.0,64.2857,85.7143
2017-04-04,141.958,144.89,143.17,19891354.0,137.3465,141.2645,145.1825,141.3538,87.0924,86.2376,74.5288,3119739211.0111,2921315286.0,57.1429,100.0
2017-04-05,141.2225,145.46,143.81,27717854.0,137.5669,141.5155,145.4641,141.6077,80.9264,71.4077,69.0799,3099076810.7566,2893597432.0,50.0,100.0
2017-04-06,140.8695,144.52,143.45,21149034.0,137.9363,141.7645,145.5927,141.8032,70.4786,53.7907,66.5642,3086229266.7379,2872448398.0,42.8571,92.8571
2017-04-07,140.5557,144.18,143.27,16658543.0,138.287,141.9745,145.662,141.9495,50.5982,26.5961,64.3219,3072133576.5071,2855789855.0,35.7143,85.7143
2017-04-10,140.389,143.8792,142.9,18933397.0,138.6821,142.173,145.6639,142.0658,32.2523,16.3702,63.1057,3063641391.088,2836856458.0,28.5714,78.5714
2017-04-11,138.879,143.35,140.06,30379376.0,139.1192,142.305,145.4908,142.0243,20.0615,17.218,53.278,3062256313.1549,2806477082.0,21.4286,71.4286
2017-04-12,139.0457,142.15,141.01,20350000.0,139.2895,142.372,145.4545,142.0029,19.9332,26.2115,54.1273,3070110699.1198,2826827082.0,14.2857,64.2857
2017-04-13,138.3102,142.38,141.05,17822880.0,139.343,142.39,145.437,141.9122,24.7117,30.7056,49.8244,3052287819.1198,2809004202.0,7.1429,57.1429
2017-04-17,139.0751,141.88,140.87,16582094.0,139.6253,142.482,145.3387,141.9043,31.1265,36.4625,53.9266,3067228121.6346,2825586296.0,0.0,50.0
2017-04-18,138.4573,142.04,141.11,14697544.0,139.5915,142.469,145.3465,141.8372,34.0587,35.0081,50.3462,3055375263.5701,2810888752.0,71.4286,42.8571
2017-04-19,137.9474,142.0,140.45,17328375.0,139.7668,142.511,145.2552,141.727,34.1471,30.9708,47.5406,3043189503.0862,2793560377.0,64.2857,35.7143
2017-04-20,139.6732,142.92,141.16,23319562.0,139.8633,142.562,145.2607,141.7949,36.119,42.3781,56.3973,3053789303.9953,2816879939.0,57.1429,28.5714
2017-04-21,139.5065,142.68,141.85,17320928.0,140.0328,142.6295,145.2262,141.8402,42.9128,55.3894,55.424,3053997989.8748,2799559011.0,50.0,21.4286
2017-04-24,140.8499,143.95,143.18,17116599.0,140.3167,142.7795,145.2423,142.0116,59.8551,81.798,61.231,3057332392.2774,2816675610.0,42.8571,14.2857
2017-04-25,141.7226,144.9,143.87,18216472.0,140.5488,142.962,145.3752,142.2514,74.2305,85.5042,64.4692,3062461301.8697,2834892082.0,35.7143,7.1429
2017-04-26,140.8891,144.6,143.3762,19614287.0,140.5506,142.956,145.3614,142.3875,83.5683,83.4026,59.3689,3052585240.7082,2815277795.0,28.5714,0.0
2017-04-27,140.997,144.16,143.31,13948980.0,140.5619,142.9395,145.3171,142.5211,81.0436,74.2239,59.812,3054390402.8259,2829226775.0,21.4286,85.7143
2017-04-28,140.8597,144.3,143.27,20247187.0,140.5682,142.9255,145.2828,142.6286,70.1324,52.7706,58.9311,3049082887.787,2808979588.0,14.2857,78.5714
2017-05-01,143.7328,147.2,144.96,32818760.0,140.2369,143.0715,145.9061,143.0049,61.7933,58.3854,69.1658,3063734119.9299,2841798348.0,7.1429,100.0
2017-05-02,144.6447,148.09,146.84,39752670.0,139.8341,143.262,146.6899,143.434,59.2205,66.5054,71.5862,3066596312.1699,2881551018.0,0.0,100.0
2017-05-03,144.2035,147.49,144.27,45142806.0,139.6177,143.3765,147.1353,143.7793,69.4993,83.6071,68.7731,3099682343.8966,2836408212.0,28.5714,92.8571
2017-05-04,143.6838,147.14,145.81,23275690.0,139.5056,143.502,147.4984,144.0413,76.0633,78.0775,65.5079,3101607400.9643,2813132522.0,21.4286,85.7143
2017-05-05,146.0666,148.98,146.76,26787359.0,139.1147,143.767,148.4193,144.5097,81.2105,81.947,72.0581,3127912104.8471,2839919881.0,14.2857,100.0
2017-05-08,150.0379,153.7,149.03,48339210.0,138.1057,144.2505,150.3953,145.3193,82.2185,86.6311,79.1612,3161966923.027,2888259091.0,7.1429,100.0
2017-05-09,150.9989,154.88,153.45,35942435.0,137.3534,144.7915,152.2296,146.1451,87.7338,94.6233,80.4558,3153169823.5515,2924201526.0,0.0,100.0
2017-05-10,150.2831,153.94,152.11,25670456.0,137.2294,145.373,153.5166,146.8227,90.0219,88.8112,76.6364,3159762782.1963,2898531070.0,0.0,92.8571
2017-05-11,151.5774,154.07,152.31,25596687.0,137.2055,145.9805,154.7555,147.5015,90.289,87.4325,77.7133,3181869011.8781,2924127757.0,0.0,85.7143
2017-05-12,153.6943,156.42,154.67,32221756.0,137.2275,146.733,156.2385,148.3204,88.3429,88.7852,80.6988,3202306811.3981,2956349513.0,0.0,100.0
2017-05-15,153.3004,156.65,155.05,25700983.0,137.4413,147.4265,157.4117,149.0232,87.9938,87.7638,78.5895,3197487877.0856,2930648530.0,21.4286,100.0
2017-05-16,153.074,156.06,154.72,19904679.0,137.9983,148.14,158.2817,149.6372,86.489,82.9178,77.3377,3199864555.1752,2910743851.0,14.2857,92.8571
2017-05-17,147.9344,154.57,149.71,49482818.0,139.0426,148.6185,158.1944,149.6955,74.7677,53.6216,55.6667,3161377918.9529,2861261033.0,7.1429,85.7143
2017-05-18,150.1891,153.34,151.13,33159664.0,139.8435,149.1235,158.4035,149.9664,59.1318,40.856,60.8496,3170530586.3919,2894420697.0,0.0,78.5714
2017-05-19,150.7011,153.98,152.63,26733798.0,140.794,149.663,158.532,150.2611,42.2514,32.2767,61.9378,3160827207.8585,2921154495.0,14.2857,71.4286
2017-05-22,151.6168,154.58,152.91,22340069.0,141.5736,150.1805,158.7874,150.6162,41.7609,52.1502,63.8718,3167382078.4034,2943494564.0,7.1429,64.2857
2017-05-23,151.4297,154.9,153.31,19430358.0,142.3101,150.644,158.9779,150.9194,49.7509,64.826,63.1657,3159927664.328,2924064206.0,0.0,57.1429
2017-05-24,150.9768,154.17,152.67,19118319.0,143.3634,151.127,158.8906,151.15,61.7507,68.2759,61.3958,3157888376.968,2904945887.0,0.0,50.0
2017-05-25,151.4986,154.35,153.03,19044463.0,144.5602,151.631,158.7018,151.409,65.7064,64.0172,62.6928,3163082321.4225,2923990350.0,0.0,42.8571
2017-05-26,151.2427,154.24,153.31,21632202.0,146.0422,152.129,158.2158,151.6186,61.3642,51.7996,61.5995,3155406378.7773,2902358148.0,0.0,35.7143
2017-05-30,151.3017,154.43,153.33,20034934.0,146.9281,152.4835,158.0389,151.814,54.3413,47.207,61.7652,3147756676.7046,2922393082.0,42.8571,28.5714
2017-05-31,150.4058,154.17,152.38,23162873.0,147.6809,152.746,157.8111,151.9041,44.728,35.1774,57.6983,3134428319.6152,2899230209.0,35.7143,21.4286
2017-06-01,150.8193,153.33,152.22,16180143.0,148.7101,153.052,157.3939,152.0256,39.3302,35.6062,59.0388,3146235450.9936,2915410352.0,28.5714,14.2857
2017-06-02,153.0543,155.45,152.89,27285861.0,150.227,153.498,156.769,152.3517,41.5918,53.9918,65.4177,3173521311.9936,2942696213.0,21.4286,7.1429
2017-06-05,151.5577,154.45,153.46,24803858.0,151.2224,153.7465,156.2706,152.502,51.686,65.46,58.8131,3172268591.8926,2917892355.0,14.2857,0.0
2017-06-06,152.0697,155.81,153.78,26249630.0,151.3004,153.8185,156.3366,152.6876,63.7126,71.6861,60.2901,3163346303.863,2944141985.0,7.1429,0.0
2017-06-07,152.9755,155.98,154.48,20678772.0,151.2804,153.8875,156.4946,152.943,67.8081,66.2783,62.8299,3167206341.303,2964820757.0,0.0,100.0
2017-06-08,152.6014,155.54,154.4,20771367.0,151.3412,153.974,156.6068,153.138,69.7497,71.2849,61.0919,3167935161.1978,2944049390.0,0.0,92.8571
2017-06-09,146.684,155.19,146.02,648827.0,150.309,153.7255,157.142,152.742,66.0162,60.4855,41.5261,3167705206.1542,2943400563.0,100.0,85.7143
2017-06-12,143.1789,146.09,142.51,71563614.0,148.3748,153.1915,158.0082,152.0447,57.1772,39.7612,34.4815,3212482439.4949,2871836949.0,100.0,78.5714
2017-06-13,144.3308,147.45,145.15,33749154.0,147.2745,152.736,158.1975,151.5252,42.4836,27.204,38.1926,3220993095.721,2905586103.0,92.8571,71.4286
2017-06-14,142.9229,147.5,143.84,31224203.0,145.9956,152.2205,158.4454,150.919,30.3474,24.0769,35.5427,3212291268.6555,2874361900.0,85.7143,64.2857
2017-06-15,142.0663,144.4798,142.21,31348832.0,144.8376,151.9225,159.0074,150.2876,24.4994,22.2173,33.9973,3238397340.6646,2843013068.0,100.0,57.1429
2017-06-16,140.0774,144.5,142.2,49180748.0,143.181,151.409,159.637,149.524,19.6184,12.561,30.6635,3192210203.4124,2793832320.0,100.0,50.0
2017-06-19,144.0847,146.74,143.66,31449132.0,142.5971,151.073,159.5489,149.2208,22.1993,31.8195,42.8283,3215490729.6982,2825281452.0,92.8571,42.8571
2017-06-20,142.7752,146.87,144.94,24572170.0,141.867,150.624,159.381,148.8198,29.5105,44.1509,40.3377,3192700996.9002,2800709282.0,85.7143,35.7143
2017-06-21,143.6219,146.0693,144.61,21064679.0,141.3641,150.2275,159.0909,148.5388,48.6256,69.9063,42.6597,3208011971.3505,2821773961.0,78.5714,28.5714
2017-06-22,143.3856,146.7,145.1199,18673365.0,140.8835,149.842,158.8005,148.2618,60.8028,68.351,42.1665,3201395164.1462,2803100596.0,71.4286,21.4286
2017-06-23,144.0256,147.16,145.11,25997976.0,140.5759,149.4625,158.3491,148.0731,71.2959,75.6305,44.053,3205072926.6048,2829098572.0,64.2857,14.2857
2017-06-26,143.5727,148.28,145.38,25524661.0,140.2652,149.073,157.8808,147.8585,68.1355,60.4249,42.9844,3187293679.9772,2803573911.0,57.1429,7.1429
2017-06-27,141.5149,146.16,143.62,24423643.0,139.7401,148.576,157.4119,147.4653,57.5949,36.7292,38.4238,3164985470.6228,2779150268.0,50.0,0.0
2017-06-28,143.5826,146.11,143.1601,21915939.0,139.5347,148.2295,156.9243,147.3096,42.1045,29.1593,44.7652,3182740954.7464,2801066207.0,42.8571,0.0
2017-06-29,141.4657,145.13,142.28,31116980.0,139.156,147.7545,156.353,146.9639,30.6119,25.9471,40.2005,3182195042.8166,2769949227.0,35.7143,0.0
2017-06-30,141.8004,144.96,143.78,22328979.0,139.2097,147.183,155.1563,146.6835,29.9778,34.8269,41.2213,3168949038.3251,2792278206.0,28.5714,71.4286
2017-07-03,141.2885,145.3,143.1,14258300.0,139.1719,146.6615,154.1511,146.3803,29.5665,27.9255,40.094,3159875574.6887,2778019906.0,21.4286,64.2857
2017-07-05,141.8694,144.79,142.7237,20758795.0,139.4944,146.1435,152.7926,146.1622,32.8844,35.9006,42.031,3166569464.7862,2798778701.0,14.2857,57.1429
2017-07-06,140.5303,143.5,142.41,23374374.0,140.2277,145.5115,150.7953,145.8353,31.6757,31.2008,38.9081,3156919493.8688,2775404327.0,7.1429,50.0
2017-07-07,141.958,144.75,142.9,18505351.0,141.9485,144.971,147.9935,145.6777,36.0788,41.1349,43.7102,3164021547.4958,2793909678.0,0.0,42.8571
2017-07-10,142.8244,145.95,143.37,21030466.0,142.3731,144.775,147.1769,145.6188,40.8903,50.335,46.4607,3170542622.2245,2814940144.0,57.1429,35.7143
2017-07-11,143.2872,145.85,144.38,18311156.0,142.3722,144.7805,147.1888,145.6104,55.4055,74.7467,47.9243,3180881574.2517,2833251300.0,50.0,28.5714
2017-07-12,143.4939,146.18,144.82,23617964.0,142.431,144.738,147.045,145.6227,69.6187,83.7744,48.6004,3189217326.2517,2856869264.0,42.8571,21.4286
2017-07-13,145.4927,148.49,145.44,24922788.0,142.212,144.8685,147.525,145.8272,82.1275,87.8615,54.7203,3202373289.7533,2881792052.0,35.7143,100.0
2017-07-14,146.7431,149.33,147.33,19961788.0,141.9053,145.106,148.3067,146.1332,87.2767,90.1943,58.0829,3216546159.2333,2901753840.0,28.5714,100.0
2017-07-17,147.2551,150.9,148.57,23243713.0,141.996,145.4705,148.945,146.4596,88.4299,87.234,59.412,3213054614.3621,2924997553.0,21.4286,100.0
2017-07-18,147.7671,150.13,148.67,17713795.0,141.6537,145.6575,149.6613,146.8044,88.1534,87.0317,60.7521,3229555135.732,2942711348.0,14.2857,92.8571
2017-07-19,148.6926,151.42,149.95,20615419.0,141.3388,145.958,150.5772,147.2059,86.8966,86.424,63.1226,3238951279.0857,2963326767.0,7.1429,100.0
2017-07-20,148.023,151.74,150.19,17053326.0,141.1839,146.1815,151.1791,147.5044,85.3828,82.6927,60.286,3225198596.8276,2946273441.0,0.0,100.0
2017-07-21,147.9541,150.44,148.88,24671002.0,141.1179,146.4135,151.7091,147.7677,80.2826,71.7309,59.9871,3244492585.5712,2921602439.0,21.4286,92.8571
2017-07-24,149.7461,152.44,149.9,21122730.0,140.8605,146.704,152.5475,148.1794,75.0965,70.866,64.864,3259794090.7681,2942725169.0,14.2857,100.0
2017-07-25,150.3861,153.84,151.8,18612649.0,140.6627,147.05,153.4373,148.6137,72.2175,74.0555,66.4373,3258334275.1602,2961337818.0,7.1429,100.0
2017-07-26,151.095,153.93,153.06,15172136.0,140.7642,147.5365,154.3088,149.0753,77.1107,86.4106,68.1392,3257113528.5855,2976509954.0,0.0,100.0
2017-07-27,148.2397,153.99,147.3,32175875.0,140.9256,147.773,154.6204,149.2167,77.627,72.415,55.8541,3256295905.454,2944334079.0,0.0,100.0
2017-07-28,147.196,150.23,149.19,16832947.0,141.4463,148.064,154.6817,149.2437,72.0871,57.4358,52.1528,3249497984.5501,2927501132.0,0.0,92.8571
2017-07-31,146.4379,150.33,148.13,19422655.0,141.9442,148.2995,154.6548,149.1947,54.7269,34.3298,49.5825,3240669505.0047,2908078477.0,0.0,85.7143
2017-08-01,147.7375,150.22,148.41,24725526.0,142.6298,148.627,154.6242,149.2762,41.1848,31.7887,53.7873,3260750457.0599,2932804003.0,0.0,78.5714
2017-08-02,154.7183,159.75,156.16,69222793.0,142.5981,149.2795,155.9609,150.0251,37.7637,47.1725,68.8261,3229320609.5418,3002026796.0,0.0,100.0
2017-08-03,153.1724,157.21,155.02,26000738.0,143.4156,149.9215,156.4274,150.5532,46.7837,61.3899,63.8695,3216379602.9574,2976026058.0,64.2857,92.8571
2017-08-04,153.9798,157.4,155.69,20349532.0,144.0042,150.532,157.0598,151.1091,59.9817,71.3827,65.276,3212690506.5129,2996375590.0,57.1429,85.7143
2017-08-07,156.3625,158.92,156.6701,21870321.0,144.2598,151.2195,158.1792,151.8425,69.4601,75.6075,69.0993,3232422301.0806,3018245911.0,50.0,78.5714
2017-08-08,157.6129,161.83,158.27,35775675.0,144.4939,151.947,159.4001,152.627,75.3409,79.0325,70.9095,3233025261.8952,3054021586.0,42.8571,100.0
2017-08-09,158.5778,161.27,159.11,25640394.0,144.8323,152.713,160.5937,153.4302,79.8474,84.9021,72.26,3253680023.7286,3079661980.0,35.7143,92.8571
2017-08-10,153.5466,160.0,154.63,39081017.0,145.4742,153.0905,160.7068,153.6102,73.8203,57.5263,55.8934,3224642173.1085,3040580963.0,28.5714,85.7143
2017-08-11,155.6819,158.5728,156.07,25943187.0,145.9054,153.5125,161.1196,153.9787,62.7939,45.9533,59.6015,3227930162.1273,3066524150.0,21.4286,78.5714
2017-08-14,158.0249,160.21,158.75,21754810.0,146.171,154.027,161.883,154.5379,48.0117,40.5556,63.2521,3238956572.6753,3088278960.0,14.2857,71.4286
2017-08-15,159.7549,162.195,160.14,27936774.0,146.3118,154.603,162.8942,155.2105,51.5272,68.0727,65.7157,3250715847.376,3116215734.0,7.1429,100.0
2017-08-16,159.1123,162.51,160.15,27321761.0,146.541,155.0995,163.658,155.7571,63.4136,81.6126,63.9994,3241917314.1726,3088893973.0,0.0,100.0
2017-08-17,156.0576,160.71,157.84,26925694.0,147.1283,155.4755,163.8227,155.9574,72.1321,66.711,56.4519,3215366891.1691,3061968279.0,7.1429,92.8571
2017-08-18,155.7017,159.5,156.72,27012525.0,147.8025,155.837,163.8715,156.1043,62.9378,40.4899,55.6287,3203512473.7231,3034955754.0,0.0,85.7143
2017-08-21,155.415,157.89,155.1101,26145653.0,148.2279,156.093,163.9581,156.2096,43.4718,23.2146,54.9339,3216866987.4447,3008810101.0,0.0,78.5714
2017-08-22,157.9557,160.0,158.02,21297812.0,148.5815,156.445,164.3085,156.5496,32.8967,34.9855,59.7341,3233431952.3336,3030107913.0,42.8571,71.4286
2017-08-23,158.1534,160.47,158.88,19198189.0,148.889,156.771,164.653,156.8763,39.2277,59.483,60.0903,3240797295.2833,3049306102.0,35.7143,64.2857
2017-08-24,157.4515,160.74,158.55,19029621.0,149.7969,157.2065,164.6161,157.1043,56.3741,74.6537,58.1243,3234280301.7901,3030276481.0,28.5714,57.1429
2017-08-25,158.0348,160.56,159.27,25015218.0,151.1398,157.7245,164.3092,157.3667,71.9592,81.7409,59.3155,3232147221.1854,3055291699.0,21.4286,50.0
2017-08-28,159.6264,162.0,159.93,25279674.0,153.036,158.3615,163.687,157.7575,79.3473,81.6473,62.4543,3244481748.113,3080571373.0,14.2857,42.8571
2017-08-29,161.0499,163.12,160.0,29307862.0,154.8779,159.0045,163.1311,158.2482,84.0691,88.8191,65.0514,3269844320.9976,3109879235.0,7.1429,100.0
2017-08-30,161.4849,163.89,162.61,26973946.0,154.8738,159.315,163.7562,158.7341,87.0417,90.6586,65.8291,3274059000.0601,3136853181.0,0.0,100.0
2017-08-31,162.1275,164.52,163.48,26412439.0,155.1979,159.7365,164.2751,159.2356,90.4246,91.7959,66.9976,3274059000.0601,3163265620.0,42.8571,100.0
